"item_id","item","agg1","agg2","unidades_30d","precio_prom_brl","expansion"
"5999423916","Mini Rastreador De Malas Tag Gps Em Tempo Real Via Satélite Cor Preto Para iPhone","Acessórios para Veículos","Navegadores GPS para Vehículos","955","24","Tier 2 — llevaría a 15.000 items"
"4315723827","Kit Suporte Celular Moto Carregador Usb Impermeável Garra X Aranha + Capinha À Prova Da Agua Chuva Universal - Marca Kill Rex Preto","Acessórios para Veículos","Navegadores GPS para Vehículos","919","32","Tier 2 — llevaría a 15.000 items"
"4270329219","Suporte Para Celular Moto Motoboy Bike Bicicleta Fixo De Alumínio | New Preto","Acessórios para Veículos","Navegadores GPS para Vehículos","854","24","Tier 2 — llevaría a 15.000 items"
"3913659391","Shiftpower Chip Modulo Que Tira Atraso Do Pedal Acelerador","Acessórios para Veículos","Performance","826","701","Tier 2 — llevaría a 15.000 items"
"6359287882","Par Lâmpada H7 Pure Light 12v 55w Bosch Original","Acessórios para Veículos","Peças de Carros e Caminhonetes","1095","39","Tier 2 — llevaría a 15.000 items"
"5971866444","Tampa Bico Pneu Válvula Para Pneu Universal Carros Chevrolet","Acessórios para Veículos","Peças de Carros e Caminhonetes","1068","19","Tier 2 — llevaría a 15.000 items"
"4029765421","Kit 2pçs Conector Terminal Engate Rápido Trava Bateria Auto","Acessórios para Veículos","Peças de Carros e Caminhonetes","1067","30","Tier 2 — llevaría a 15.000 items"
"3474845235","Reservatório De Água Radiador Gm Onix Spin Cobalt Prisma","Acessórios para Veículos","Peças de Carros e Caminhonetes","1059","70","Tier 2 — llevaría a 15.000 items"
"2670810237","Par Lanterna Pisca Palio Siena Weekend Strada 96 97 98 99 00","Acessórios para Veículos","Peças de Carros e Caminhonetes","1056","36","Tier 2 — llevaría a 15.000 items"
"4055758610","Kit 10 Farol Led Redondo Milha 42w 14 Leds Carro Jeep 9v/36v","Acessórios para Veículos","Peças de Carros e Caminhonetes","1053","130","Tier 2 — llevaría a 15.000 items"
"5790787242","Bico Injetor Fox Gol G4, G5 Iwp176 Original Magneti Marelli","Acessórios para Veículos","Peças de Carros e Caminhonetes","1025","65","Tier 2 — llevaría a 15.000 items"
"5331466684","Capa Parafuso Roda Vw Golf Polo Nivus Tcros Jetta Fox","Acessórios para Veículos","Peças de Carros e Caminhonetes","1021","19","Tier 2 — llevaría a 15.000 items"
"5466974630","Sensor Tpms Pressão Pneu Gm Onix Cobalt Spin Cruze Original","Acessórios para Veículos","Peças de Carros e Caminhonetes","1001","58","Tier 2 — llevaría a 15.000 items"
"5198265914","Filtro Combustível Corsa Celta Onix Etios Toro Fit Uno Mann","Acessórios para Veículos","Peças de Carros e Caminhonetes","990","24","Tier 2 — llevaría a 15.000 items"
"5471839296","2 Lâmpadas Farol Baixo E Alto H4 Bosch Halogena 12v","Acessórios para Veículos","Peças de Carros e Caminhonetes","987","44","Tier 2 — llevaría a 15.000 items"
"2692142580","Kit Manopla Bola Cambio Coifa Celta 2001 2002 2003 Até 2016","Acessórios para Veículos","Peças de Carros e Caminhonetes","982","39","Tier 2 — llevaría a 15.000 items"
"4870808344","Jogo Velas Fox Gol Saveiro G4 G5 G6 G7 1.0 1.6 8v Flex Bosch","Acessórios para Veículos","Peças de Carros e Caminhonetes","980","79","Tier 2 — llevaría a 15.000 items"
"4458466813","Placa Motorista Aplicativo Ventosa Led Identifica Motorista","Acessórios para Veículos","Peças de Carros e Caminhonetes","971","23","Tier 2 — llevaría a 15.000 items"
"1928495084","Descarbonizante Spray Car 80 - 300ml","Acessórios para Veículos","Peças de Carros e Caminhonetes","955","31","Tier 2 — llevaría a 15.000 items"
"2983284733","Kit Lampada Farol Alto Baixo E Lanterna Foco Duplo H1 H7 T10","Acessórios para Veículos","Peças de Carros e Caminhonetes","950","48","Tier 2 — llevaría a 15.000 items"
"1722696235","Par Soquete 2 Polos Universal Lampadas Ambar Seta Conjugada","Acessórios para Veículos","Peças de Carros e Caminhonetes","947","23","Tier 2 — llevaría a 15.000 items"
"4070293017","Kit Cabo E Velas Fox Gol Polo Spacefox Voyage 1.0 1.6 Ea111 Preto","Acessórios para Veículos","Peças de Carros e Caminhonetes","943","129","Tier 2 — llevaría a 15.000 items"
"4456598049","Kit 100 Presilha Grampo Parabarro Parachoque Universal Carro","Acessórios para Veículos","Peças de Carros e Caminhonetes","942","21","Tier 2 — llevaría a 15.000 items"
"4181460925","Kit 100 Presilha Grampo Parabarro Parachoque Universal Carro","Acessórios para Veículos","Peças de Carros e Caminhonetes","912","19","Tier 2 — llevaría a 15.000 items"
"5971396656","Junta Tampa Válvula Original Gm Corsa Celta Prisma 90409594","Acessórios para Veículos","Peças de Carros e Caminhonetes","899","23","Tier 2 — llevaría a 15.000 items"
"4158911757","Refil Bomba Combustivel Kit Sistema Bosch Gasolina Completa","Acessórios para Veículos","Peças de Carros e Caminhonetes","891","69","Tier 2 — llevaría a 15.000 items"
"5127890954","Luz De Teto Original Fiat Uno/mobi/punto/palio 100176278","Acessórios para Veículos","Peças de Carros e Caminhonetes","887","59","Tier 2 — llevaría a 15.000 items"
"4869884308","Capa  Alavanca Freio De Mão S10 2013/23 Borracha","Acessórios para Veículos","Peças de Carros e Caminhonetes","886","177","Tier 2 — llevaría a 15.000 items"
"3969076595","Cavalete Válvula Termostática Completa Aluminio Gol G5g6 Fox","Acessórios para Veículos","Peças de Carros e Caminhonetes","885","189","Tier 2 — llevaría a 15.000 items"
"2162425813","Bypass Prolongador Da Sonda Lambda Universal Extensor Top","Acessórios para Veículos","Peças de Carros e Caminhonetes","875","16","Tier 2 — llevaría a 15.000 items"
"5259045726","Motor Partida Gol Santana Parati 1.6 1.8 2.0 Ap 8v G2 G3 G4","Acessórios para Veículos","Peças de Carros e Caminhonetes","871","258","Tier 2 — llevaría a 15.000 items"
"2079130320","Carcaça Chave Canivete Chevrolet Gm Onix Cobalt Cruze Prisma","Acessórios para Veículos","Peças de Carros e Caminhonetes","867","43","Tier 2 — llevaría a 15.000 items"
"2176878991","Kit Reparador De Parábrisa Trincado E Vidros - Resina Alemã Branco","Acessórios para Veículos","Peças de Carros e Caminhonetes","863","40","Tier 2 — llevaría a 15.000 items"
"4456802874","Tampa Reservatório Palio Strada Fire Original Fiat 1.4 Bar","Acessórios para Veículos","Peças de Carros e Caminhonetes","862","28","Tier 2 — llevaría a 15.000 items"
"5454686928","Bico Injetor Marelli Palio Siena Strada Uno 1.0 1.3 Iwp065","Acessórios para Veículos","Peças de Carros e Caminhonetes","853","78","Tier 2 — llevaría a 15.000 items"
"2989622915","Par Farol Auxiliar Gol G4 2006 A 2014 Parati Fox Saveiro G4  Prateado","Acessórios para Veículos","Peças de Carros e Caminhonetes","853","73","Tier 2 — llevaría a 15.000 items"
"4478559539","Fita Vedação Esponja Prova De Choque Carro Anti-ruído 10 Mts","Acessórios para Veículos","Peças de Carros e Caminhonetes","850","37","Tier 2 — llevaría a 15.000 items"
"5345085718","Kit Extensor E Fivela Par Cinto De Segurança Universal Trava","Acessórios para Veículos","Peças de Carros e Caminhonetes","850","21","Tier 2 — llevaría a 15.000 items"
"5271081028","Farolete Milha Retangular Slim Led 72w 12v 24v Universal Par","Acessórios para Veículos","Peças de Carros e Caminhonetes","848","45","Tier 2 — llevaría a 15.000 items"
"3280970153","Caixa Direção Cônica Cg 160 150 125 Titan Fan Start Cargo","Acessórios para Veículos","Peças de Carros e Caminhonetes","848","36","Tier 2 — llevaría a 15.000 items"
"4221204889","Sensor Map Tbi Honda Cg 160 Fan Titan 2016 A 2025 Keihin","Acessórios para Veículos","Peças de Carros e Caminhonetes","848","108","Tier 2 — llevaría a 15.000 items"
"4491171452","Kit Iluminação Interior Carro Luz 09 Leds Rgb C/controle 12v","Acessórios para Veículos","Peças de Carros e Caminhonetes","845","31","Tier 2 — llevaría a 15.000 items"
"4313312583","Sensor Tpms Pressao Pneu Gm Onix Cobalt S10 Cruze Prisma","Acessórios para Veículos","Peças de Carros e Caminhonetes","830","48","Tier 2 — llevaría a 15.000 items"
"4792971644","Motor Partida 11 Dentes Vw Gol Saveiro G5 G6 Fox Golf Voyage","Acessórios para Veículos","Peças de Carros e Caminhonetes","826","363","Tier 2 — llevaría a 15.000 items"
"1415850180","Kit Reparo Trambulador Alavanca Câmbio Celta 2006 2007 08","Acessórios para Veículos","Peças de Carros e Caminhonetes","823","160","Tier 2 — llevaría a 15.000 items"
"2714180997","Relé Duplo De Faróis 500w 12v Universal Super Reforçado","Acessórios para Veículos","Peças de Carros e Caminhonetes","822","38","Tier 2 — llevaría a 15.000 items"
"4288696321","Kit 2 Bateria Cr2032 Panasonic Controle E Chave Canivete","Acessórios para Veículos","Peças de Carros e Caminhonetes","822","20","Tier 2 — llevaría a 15.000 items"
"3969094465","Sensor Pressão Tpms Pneu Cruze Onix Cobalt S10 Prisma Spin","Acessórios para Veículos","Peças de Carros e Caminhonetes","821","44","Tier 2 — llevaría a 15.000 items"
"5294451088","Kit Correia Dentada Tensor Onix Cobalt Spin Prisma 1.0 1. 8v","Acessórios para Veículos","Peças de Carros e Caminhonetes","821","110","Tier 2 — llevaría a 15.000 items"
"3775611279","Cinto De Segurança 2 Pontos Transversal Veicular Universal","Acessórios para Veículos","Peças de Carros e Caminhonetes","821","21","Tier 2 — llevaría a 15.000 items"
"5455330110","Espaçador Prolongador Sonda Lambda Com Catalisador Apaga Luz","Acessórios para Veículos","Peças de Linha Pesada","823","36","Tier 2 — llevaría a 15.000 items"
"4292636871","Acelerador Punho Rápido Aluminio Crf230 + Cabo Crf Ttr","Acessórios para Veículos","Peças de Motos e Quadriciclos","1083","46","Tier 2 — llevaría a 15.000 items"
"4096798569","Disco Freio Dianteiro + Pastilha Titan Fan Cg 160 2018/2024","Acessórios para Veículos","Peças de Motos e Quadriciclos","1067","60","Tier 2 — llevaría a 15.000 items"
"5493378430","Par Borracha Pedaleira Dianteira Cg Fan Titan 160 Start 160","Acessórios para Veículos","Peças de Motos e Quadriciclos","1058","20","Tier 2 — llevaría a 15.000 items"
"5383921212","Manopla Com Roldana Cg/cargo/fan/titan/start 125/150/160 Preto","Acessórios para Veículos","Peças de Motos e Quadriciclos","1047","20","Tier 2 — llevaría a 15.000 items"
"5736283150","Bateria Mbr 6ah 125150 Cg Titan Biz Nxr Bros Fan Xre300","Acessórios para Veículos","Peças de Motos e Quadriciclos","1011","163","Tier 2 — llevaría a 15.000 items"
"4422311473","Kit Suporte Placa Moto Mercosul Reforçado +arruela Anodizada","Acessórios para Veículos","Peças de Motos e Quadriciclos","981","34","Tier 2 — llevaría a 15.000 items"
"4118848545","Retrovisor Bmw Gs F800 Haste Curta Ou Média Rosca Honda","Acessórios para Veículos","Peças de Motos e Quadriciclos","959","32","Tier 2 — llevaría a 15.000 items"
"3814051611","Kit Relação Cg 160 Titan Fan Start Transmissão Aço 1045 Prateado","Acessórios para Veículos","Peças de Motos e Quadriciclos","948","58","Tier 2 — llevaría a 15.000 items"
"1839658193","Par Retrovisor Fz15 Xtz Ybr Factor Fazer Lander 125 150 250","Acessórios para Veículos","Peças de Motos e Quadriciclos","939","30","Tier 2 — llevaría a 15.000 items"
"5414382660","Par Retrovisor Fixo Convexo Tiger 1200 Rosca Honda M10 Honda","Acessórios para Veículos","Peças de Motos e Quadriciclos","931","43","Tier 2 — llevaría a 15.000 items"
"1322391199","Farol Completo Cg 125 Cg 150 Fan 2000 A 2013 Com Lâmpada Esquerdo","Acessórios para Veículos","Peças de Motos e Quadriciclos","928","38","Tier 2 — llevaría a 15.000 items"
"3440762486","Lona De Freio / Patim De Freio Cg Titan 125 150 160 Diafrag","Acessórios para Veículos","Peças de Motos e Quadriciclos","919","30","Tier 2 — llevaría a 15.000 items"
"5442239752","Bateria Moura Ma5-d Para Moto Titan Fan Biz Bros Fazer Direito 12v","Acessórios para Veículos","Peças de Motos e Quadriciclos","904","146","Tier 2 — llevaría a 15.000 items"
"6193219672","Kit 4 Pisca De Twister Seta Led Moto Titan Xre 300 Cb Bros Amarelo","Acessórios para Veículos","Peças de Motos e Quadriciclos","886","38","Tier 2 — llevaría a 15.000 items"
"3270068605","Relação Cg 150/160 Titan Fan Start Mix Cargo Com Retentor","Acessórios para Veículos","Peças de Motos e Quadriciclos","885","174","Tier 2 — llevaría a 15.000 items"
"3524761915","Kit Transmissão Tração Riffel 71827 Titan 150 2004 A 2015 Cinza","Acessórios para Veículos","Peças de Motos e Quadriciclos","879","83","Tier 2 — llevaría a 15.000 items"
"4029058857","Bateria Moura Moto 5ah Honda Cg Titan Fan Biz Bros 150 160 Direito","Acessórios para Veículos","Peças de Motos e Quadriciclos","878","167","Tier 2 — llevaría a 15.000 items"
"4016478383","180w Par Farol Milha Moto Led Auxiliar Neblina Lampada Farol Ambos Lados Cinza-escuro","Acessórios para Veículos","Peças de Motos e Quadriciclos","872","66","Tier 2 — llevaría a 15.000 items"
"4440654228","Punho Luz Titan 150 Fan 125 150 Start Modelo Cb 650 Nc 750","Acessórios para Veículos","Peças de Motos e Quadriciclos","864","55","Tier 2 — llevaría a 15.000 items"
"3907787353","Kit Relação Transmissão Yamaha Ybr Factor 125 2000 Á 2016 Prateado","Acessórios para Veículos","Peças de Motos e Quadriciclos","862","79","Tier 2 — llevaría a 15.000 items"
"3916676605","Punho Chave De Luz Lampejador Titan 160 Fan Start Nc 750/700","Acessórios para Veículos","Peças de Motos e Quadriciclos","850","56","Tier 2 — llevaría a 15.000 items"
"4102439123","Par Amortecedor Traseiro Cg Titan Fan Start 150 160 2004/...","Acessórios para Veículos","Peças de Motos e Quadriciclos","836","120","Tier 2 — llevaría a 15.000 items"
"6295420504","Kit 2 Farol De Milha Moto Led Auxiliares Dual Colo 80w 8-85v Ambos Lados","Acessórios para Veículos","Peças de Motos e Quadriciclos","833","63","Tier 2 — llevaría a 15.000 items"
"3758529429","Retrovisor Bmw F800 Rebaixado 90° Honda Lente Convexo Azul","Acessórios para Veículos","Peças de Motos e Quadriciclos","831","41","Tier 2 — llevaría a 15.000 items"
"5400139086","Retrovisor Kawasaki Z400 Rebaixado 90º Honda Lente Azul","Acessórios para Veículos","Peças de Motos e Quadriciclos","830","46","Tier 2 — llevaría a 15.000 items"
"5270935912","Par Amortecedor Traseiro Titan/ Fan/ Start/ 150-160 Mod.orig","Acessórios para Veículos","Peças de Motos e Quadriciclos","826","129","Tier 2 — llevaría a 15.000 items"
"6670017016","Retrovisor Bmw Gs F800 Haste Curta Ou Média Rosca Honda Curto Rebaixado 90 Graus","Acessórios para Veículos","Peças de Motos e Quadriciclos","822","32","Tier 2 — llevaría a 15.000 items"
"3586255613","Bateria Moura Titan Fan Biz Bros Fazer 125 150 160 Flex Xre","Acessórios para Veículos","Peças de Motos e Quadriciclos","822","157","Tier 2 — llevaría a 15.000 items"
"3069361327","Pneu Fan Cg Tras 90/90-18 City Extra S/ Câmara Michelin","Acessórios para Veículos","Pneus e Acessórios","972","328","Tier 2 — llevaría a 15.000 items"
"3829285458","Câmara De Ar Reforçada Vulcanshop Aro 13/14 Tr13 Butyl Schrader","Acessórios para Veículos","Pneus e Acessórios","923","38","Tier 2 — llevaría a 15.000 items"
"6188200236","Kit Ferramenta Reparo Pneu Remendo Profissional Carro Moto Total 13 Macarrão Refil Stronex","Acessórios para Veículos","Rodas","855","22","Tier 2 — llevaría a 15.000 items"
"1927740375","Sirene Intermitente Marcha Ré 110/80db Bivolt 12v/24v Dni","Acessórios para Veículos","Segurança Veicular","936","25","Tier 2 — llevaría a 15.000 items"
"6246837414","Extintor 2 Kg Abc - Validade De 5 Anos Direto Da Fabrica","Acessórios para Veículos","Segurança Veicular","852","100","Tier 2 — llevaría a 15.000 items"
"6233114534","Antena Automotiva Interna Amplificada Carro Caminhão Van Preto","Acessórios para Veículos","Som Automotivo","1056","24","Tier 2 — llevaría a 15.000 items"
"4790557708","Som Automotivo Pioneer Mvh-x3000bt Bluetooth Usb","Acessórios para Veículos","Som Automotivo","1054","638","Tier 2 — llevaría a 15.000 items"
"6292738622","Transmissor Fm Bluetooth Automotivo Adaptador Carro Usb 3.1a Duplo Carregador Universal 12v 24v Viva Voz Entrada Sd Pendrive Compatível Android iPhone","Acessórios para Veículos","Som Automotivo","1030","20","Tier 2 — llevaría a 15.000 items"
