"category_id","agg1","agg2"
"123893","Esportes e Fitness","Camping, Caça e Pesca"
"123904","Esportes e Fitness","Camping, Caça e Pesca"
"439183","Esportes e Fitness","Camping, Caça e Pesca"
"7323","Esportes e Fitness","Camping, Caça e Pesca"
"457030","Esportes e Fitness","Camping, Caça e Pesca"
"3898","Esportes e Fitness","Camping, Caça e Pesca"
"6040","Esportes e Fitness","Camping, Caça e Pesca"
"4216","Esportes e Fitness","Camping, Caça e Pesca"
"271135","Esportes e Fitness","Camping, Caça e Pesca"
"432739","Esportes e Fitness","Camping, Caça e Pesca"
"123898","Esportes e Fitness","Camping, Caça e Pesca"
"439180","Esportes e Fitness","Camping, Caça e Pesca"
"421300","Esportes e Fitness","Camping, Caça e Pesca"
"277644","Esportes e Fitness","Camping, Caça e Pesca"
"278237","Esportes e Fitness","Camping, Caça e Pesca"
"9881","Esportes e Fitness","Camping, Caça e Pesca"
"123891","Esportes e Fitness","Camping, Caça e Pesca"
"412088","Esportes e Fitness","Camping, Caça e Pesca"
"421301","Esportes e Fitness","Camping, Caça e Pesca"
"9877","Esportes e Fitness","Camping, Caça e Pesca"
"80339","Esportes e Fitness","Camping, Caça e Pesca"
"123894","Esportes e Fitness","Camping, Caça e Pesca"
"438204","Esportes e Fitness","Camping, Caça e Pesca"
"432983","Esportes e Fitness","Camping, Caça e Pesca"
"123900","Esportes e Fitness","Camping, Caça e Pesca"
"80338","Esportes e Fitness","Camping, Caça e Pesca"
"123892","Esportes e Fitness","Camping, Caça e Pesca"
"18277","Esportes e Fitness","Camping, Caça e Pesca"
"80319","Esportes e Fitness","Camping, Caça e Pesca"
"199551","Esportes e Fitness","Camping, Caça e Pesca"
"123848","Esportes e Fitness","Camping, Caça e Pesca"
"271717","Esportes e Fitness","Camping, Caça e Pesca"
"3896","Esportes e Fitness","Camping, Caça e Pesca"
"439182","Esportes e Fitness","Camping, Caça e Pesca"
"440499","Esportes e Fitness","Camping, Caça e Pesca"
"12549","Esportes e Fitness","Camping, Caça e Pesca"
"439179","Esportes e Fitness","Camping, Caça e Pesca"
"271422","Esportes e Fitness","Camping, Caça e Pesca"
"430264","Esportes e Fitness","Camping, Caça e Pesca"
"48183","Esportes e Fitness","Camping, Caça e Pesca"
"1884","Esportes e Fitness","Camping, Caça e Pesca"
"432053","Esportes e Fitness","Camping, Caça e Pesca"
"123525","Esportes e Fitness","Camping, Caça e Pesca"
"439184","Esportes e Fitness","Camping, Caça e Pesca"
"39510","Esportes e Fitness","Camping, Caça e Pesca"
"270935","Esportes e Fitness","Ciclismo"
"122138","Esportes e Fitness","Ciclismo"
"122141","Esportes e Fitness","Ciclismo"
"122156","Esportes e Fitness","Ciclismo"
"122177","Esportes e Fitness","Ciclismo"
"180269","Esportes e Fitness","Ciclismo"
"278241","Esportes e Fitness","Ciclismo"
"67966","Esportes e Fitness","Ciclismo"
"277787","Esportes e Fitness","Ciclismo"
"439159","Esportes e Fitness","Ciclismo"
"12361","Esportes e Fitness","Ciclismo"
"277339","Esportes e Fitness","Ciclismo"
"122150","Esportes e Fitness","Ciclismo"
"9906","Esportes e Fitness","Ciclismo"
"122154","Esportes e Fitness","Ciclismo"
"9766","Esportes e Fitness","Ciclismo"
"67814","Esportes e Fitness","Ciclismo"
"68509","Esportes e Fitness","Ciclismo"
"12375","Esportes e Fitness","Ciclismo"
"122132","Esportes e Fitness","Ciclismo"
"9905","Esportes e Fitness","Ciclismo"
"371422","Esportes e Fitness","Ciclismo"
"122160","Esportes e Fitness","Ciclismo"
"270908","Esportes e Fitness","Ciclismo"
"122855","Esportes e Fitness","Ciclismo"
"420432","Esportes e Fitness","Ciclismo"
"9891","Esportes e Fitness","Ciclismo"
"122133","Esportes e Fitness","Ciclismo"
"122166","Esportes e Fitness","Ciclismo"
"122137","Esportes e Fitness","Ciclismo"
"277703","Esportes e Fitness","Ciclismo"
"429723","Esportes e Fitness","Ciclismo"
"122136","Esportes e Fitness","Ciclismo"
"371408","Esportes e Fitness","Ciclismo"
"277317","Esportes e Fitness","Ciclismo"
"48170","Esportes e Fitness","Ciclismo"
"429490","Esportes e Fitness","Ciclismo"
"122158","Esportes e Fitness","Ciclismo"
"371421","Esportes e Fitness","Ciclismo"
"458283","Esportes e Fitness","Ciclismo"
"9887","Esportes e Fitness","Ciclismo"
"122182","Esportes e Fitness","Ciclismo"
"458282","Esportes e Fitness","Ciclismo"
"48191","Esportes e Fitness","Ciclismo"
"122191","Esportes e Fitness","Ciclismo"
"277327","Esportes e Fitness","Ciclismo"
"122148","Esportes e Fitness","Ciclismo"
"458165","Esportes e Fitness","Ciclismo"
"122190","Esportes e Fitness","Ciclismo"
"271074","Esportes e Fitness","Ciclismo"
"122194","Esportes e Fitness","Ciclismo"
"122186","Esportes e Fitness","Ciclismo"
"122170","Esportes e Fitness","Ciclismo"
"277708","Esportes e Fitness","Ciclismo"
"270905","Esportes e Fitness","Ciclismo"
"122188","Esportes e Fitness","Ciclismo"
"122184","Esportes e Fitness","Ciclismo"
"371947","Esportes e Fitness","Ciclismo"
"277789","Esportes e Fitness","Ciclismo"
"67800","Esportes e Fitness","Ciclismo"
"12380","Esportes e Fitness","Ciclismo"
"429721","Esportes e Fitness","Ciclismo"
"122134","Esportes e Fitness","Ciclismo"
"122187","Esportes e Fitness","Ciclismo"
"10522","Esportes e Fitness","Ciclismo"
"1936","Esportes e Fitness","Ciclismo"
"122185","Esportes e Fitness","Ciclismo"
"122149","Esportes e Fitness","Ciclismo"
"12526","Esportes e Fitness","Ciclismo"
"277465","Esportes e Fitness","Ciclismo"
"48171","Esportes e Fitness","Ciclismo"
"12536","Esportes e Fitness","Ciclismo"
"371935","Esportes e Fitness","Ciclismo"
"122147","Esportes e Fitness","Ciclismo"
"9908","Esportes e Fitness","Ciclismo"
"122153","Esportes e Fitness","Ciclismo"
"122175","Esportes e Fitness","Ciclismo"
"122183","Esportes e Fitness","Ciclismo"
"459680","Esportes e Fitness","Ciclismo"
"122151","Esportes e Fitness","Ciclismo"
"420386","Esportes e Fitness","Ciclismo"
"122146","Esportes e Fitness","Ciclismo"
"9907","Esportes e Fitness","Ciclismo"
"122180","Esportes e Fitness","Ciclismo"
"69695","Esportes e Fitness","Ciclismo"
"9823","Esportes e Fitness","Ciclismo"
"271370","Esportes e Fitness","Ciclismo"
"371945","Esportes e Fitness","Ciclismo"
"371432","Esportes e Fitness","Ciclismo"
"270901","Esportes e Fitness","Ciclismo"
"68292","Esportes e Fitness","Ciclismo"
"277720","Esportes e Fitness","Ciclismo"
"12354","Esportes e Fitness","Ciclismo"
"278054","Esportes e Fitness","Ciclismo"
"213861","Esportes e Fitness","Ciclismo"
"6143","Esportes e Fitness","Ciclismo"
"9882","Esportes e Fitness","Ciclismo"
"180243","Esportes e Fitness","Ciclismo"
"80309","Esportes e Fitness","Ciclismo"
"271058","Esportes e Fitness","Ciclismo"
"371426","Esportes e Fitness","Ciclismo"
"9820","Esportes e Fitness","Ciclismo"
"459353","Esportes e Fitness","Ciclismo"
"435533","Esportes e Fitness","Ciclismo"
"122167","Esportes e Fitness","Ciclismo"
"213860","Esportes e Fitness","Ciclismo"
"270933","Esportes e Fitness","Ciclismo"
"432087","Esportes e Fitness","Ciclismo"
"420395","Esportes e Fitness","Ciclismo"
"459678","Esportes e Fitness","Ciclismo"
"39508","Esportes e Fitness","Ciclismo"
"458166","Esportes e Fitness","Ciclismo"
"270907","Esportes e Fitness","Ciclismo"
"9203","Esportes e Fitness","Ciclismo"
"122173","Esportes e Fitness","Ciclismo"
"202368","Esportes e Fitness","Ciclismo"
"122196","Esportes e Fitness","Ciclismo"
"459613","Esportes e Fitness","Ciclismo"
"122179","Esportes e Fitness","Ciclismo"
"191838","Casa, Móveis e Decoração","Cozinha"
"193423","Casa, Móveis e Decoração","Cozinha"
"9187","Casa, Móveis e Decoração","Cozinha"
"107564","Casa, Móveis e Decoração","Cozinha"
"270079","Casa, Móveis e Decoração","Cozinha"
"455325","Casa, Móveis e Decoração","Cozinha"
"193621","Casa, Móveis e Decoração","Cozinha"
"193633","Casa, Móveis e Decoração","Cozinha"
"455320","Casa, Móveis e Decoração","Cozinha"
"277326","Casa, Móveis e Decoração","Cozinha"
"193813","Casa, Móveis e Decoração","Cozinha"
"456931","Casa, Móveis e Decoração","Cozinha"
"33424","Casa, Móveis e Decoração","Cozinha"
"436279","Casa, Móveis e Decoração","Cozinha"
"251196","Casa, Móveis e Decoração","Cozinha"
"436324","Casa, Móveis e Decoração","Cozinha"
"277331","Casa, Móveis e Decoração","Cozinha"
"271804","Casa, Móveis e Decoração","Cozinha"
"436281","Casa, Móveis e Decoração","Cozinha"
"271451","Casa, Móveis e Decoração","Cozinha"
"271567","Casa, Móveis e Decoração","Cozinha"
"436317","Casa, Móveis e Decoração","Cozinha"
"430485","Casa, Móveis e Decoração","Cozinha"
"429375","Casa, Móveis e Decoração","Cozinha"
"431129","Casa, Móveis e Decoração","Cozinha"
"193528","Casa, Móveis e Decoração","Cozinha"
"277453","Casa, Móveis e Decoração","Cozinha"
"271754","Casa, Móveis e Decoração","Cozinha"
"439164","Casa, Móveis e Decoração","Cozinha"
"107482","Casa, Móveis e Decoração","Cozinha"
"277669","Casa, Móveis e Decoração","Cozinha"
"432257","Casa, Móveis e Decoração","Cozinha"
"193988","Casa, Móveis e Decoração","Cozinha"
"435472","Casa, Móveis e Decoração","Cozinha"
"268437","Casa, Móveis e Decoração","Cozinha"
"277349","Casa, Móveis e Decoração","Cozinha"
"436299","Casa, Móveis e Decoração","Cozinha"
"455606","Casa, Móveis e Decoração","Cozinha"
"277490","Casa, Móveis e Decoração","Cozinha"
"191837","Casa, Móveis e Decoração","Cozinha"
"277678","Casa, Móveis e Decoração","Cozinha"
"436288","Casa, Móveis e Decoração","Cozinha"
"270053","Casa, Móveis e Decoração","Cozinha"
"277908","Casa, Móveis e Decoração","Cozinha"
"271155","Casa, Móveis e Decoração","Cozinha"
"193634","Casa, Móveis e Decoração","Cozinha"
"277356","Casa, Móveis e Decoração","Cozinha"
"194030","Casa, Móveis e Decoração","Cozinha"
"455329","Casa, Móveis e Decoração","Cozinha"
"271800","Casa, Móveis e Decoração","Cozinha"
"277557","Casa, Móveis e Decoração","Cozinha"
"272168","Casa, Móveis e Decoração","Cozinha"
"270190","Casa, Móveis e Decoração","Cozinha"
"270150","Casa, Móveis e Decoração","Cozinha"
"277376","Casa, Móveis e Decoração","Cozinha"
"277448","Casa, Móveis e Decoração","Cozinha"
"107501","Casa, Móveis e Decoração","Cozinha"
"277706","Casa, Móveis e Decoração","Cozinha"
"455538","Casa, Móveis e Decoração","Cozinha"
"270307","Casa, Móveis e Decoração","Cozinha"
"392278","Casa, Móveis e Decoração","Cozinha"
"277675","Casa, Móveis e Decoração","Cozinha"
"193529","Casa, Móveis e Decoração","Cozinha"
"272118","Casa, Móveis e Decoração","Cozinha"
"271427","Casa, Móveis e Decoração","Cozinha"
"455555","Casa, Móveis e Decoração","Cozinha"
"193619","Casa, Móveis e Decoração","Cozinha"
"194033","Casa, Móveis e Decoração","Cozinha"
"271772","Casa, Móveis e Decoração","Cozinha"
"252344","Casa, Móveis e Decoração","Cozinha"
"436311","Casa, Móveis e Decoração","Cozinha"
"271797","Casa, Móveis e Decoração","Cozinha"
"193679","Casa, Móveis e Decoração","Cozinha"
"271587","Casa, Móveis e Decoração","Cozinha"
"455601","Casa, Móveis e Decoração","Cozinha"
"272163","Casa, Móveis e Decoração","Cozinha"
"251508","Casa, Móveis e Decoração","Cozinha"
"193626","Casa, Móveis e Decoração","Cozinha"
"436271","Casa, Móveis e Decoração","Cozinha"
"277324","Casa, Móveis e Decoração","Cozinha"
"271816","Casa, Móveis e Decoração","Cozinha"
"436316","Casa, Móveis e Decoração","Cozinha"
"244658","Casa, Móveis e Decoração","Cozinha"
"430486","Casa, Móveis e Decoração","Cozinha"
"193680","Casa, Móveis e Decoração","Cozinha"
"193518","Casa, Móveis e Decoração","Cozinha"
"193618","Casa, Móveis e Decoração","Cozinha"
"271651","Casa, Móveis e Decoração","Cozinha"
"271600","Casa, Móveis e Decoração","Cozinha"
"277728","Casa, Móveis e Decoração","Cozinha"
"193631","Casa, Móveis e Decoração","Cozinha"
"268472","Casa, Móveis e Decoração","Cozinha"
"436319","Casa, Móveis e Decoração","Cozinha"
"278053","Casa, Móveis e Decoração","Cozinha"
"277436","Casa, Móveis e Decoração","Cozinha"
"418005","Casa, Móveis e Decoração","Cozinha"
"431430","Casa, Móveis e Decoração","Cozinha"
"192762","Casa, Móveis e Decoração","Cozinha"
"433464","Casa, Móveis e Decoração","Cozinha"
"193425","Casa, Móveis e Decoração","Cozinha"
"271159","Casa, Móveis e Decoração","Cozinha"
"417136","Casa, Móveis e Decoração","Cozinha"
"271184","Casa, Móveis e Decoração","Cozinha"
"193681","Casa, Móveis e Decoração","Cozinha"
"272105","Casa, Móveis e Decoração","Cozinha"
"270245","Casa, Móveis e Decoração","Cozinha"
"432057","Casa, Móveis e Decoração","Cozinha"
"457876","Casa, Móveis e Decoração","Cozinha"
"455557","Casa, Móveis e Decoração","Cozinha"
"436325","Casa, Móveis e Decoração","Cozinha"
"457338","Casa, Móveis e Decoração","Cozinha"
"251435","Casa, Móveis e Decoração","Cozinha"
"277336","Casa, Móveis e Decoração","Cozinha"
"1620","Casa, Móveis e Decoração","Cozinha"
"193627","Casa, Móveis e Decoração","Cozinha"
"193616","Casa, Móveis e Decoração","Cozinha"
"455560","Casa, Móveis e Decoração","Cozinha"
"270505","Casa, Móveis e Decoração","Cozinha"
"271786","Casa, Móveis e Decoração","Cozinha"
"244659","Casa, Móveis e Decoração","Cozinha"
"436321","Casa, Móveis e Decoração","Cozinha"
"33423","Casa, Móveis e Decoração","Cozinha"
"271559","Casa, Móveis e Decoração","Cozinha"
"271775","Casa, Móveis e Decoração","Cozinha"
"271782","Casa, Móveis e Decoração","Cozinha"
"194032","Casa, Móveis e Decoração","Cozinha"
"194034","Casa, Móveis e Decoração","Cozinha"
"277449","Casa, Móveis e Decoração","Cozinha"
"277666","Casa, Móveis e Decoração","Cozinha"
"271663","Casa, Móveis e Decoração","Cozinha"
"194031","Casa, Móveis e Decoração","Cozinha"
"193807","Casa, Móveis e Decoração","Cozinha"
"272119","Casa, Móveis e Decoração","Cozinha"
"277420","Casa, Móveis e Decoração","Cozinha"
"251373","Casa, Móveis e Decoração","Cozinha"
"430496","Casa, Móveis e Decoração","Cozinha"
"416648","Casa, Móveis e Decoração","Cozinha"
"455562","Casa, Móveis e Decoração","Cozinha"
"271780","Casa, Móveis e Decoração","Cozinha"
"436307","Casa, Móveis e Decoração","Cozinha"
"277460","Casa, Móveis e Decoração","Cozinha"
"218804","Casa, Móveis e Decoração","Cozinha"
"193526","Casa, Móveis e Decoração","Cozinha"
"455318","Casa, Móveis e Decoração","Cozinha"
"430484","Casa, Móveis e Decoração","Cozinha"
"271801","Casa, Móveis e Decoração","Cozinha"
"277958","Casa, Móveis e Decoração","Cozinha"
"193632","Casa, Móveis e Decoração","Cozinha"
"194029","Casa, Móveis e Decoração","Cozinha"
"271700","Casa, Móveis e Decoração","Cozinha"
"193615","Casa, Móveis e Decoração","Cozinha"
"277576","Casa, Móveis e Decoração","Cozinha"
"455327","Casa, Móveis e Decoração","Cozinha"
"436304","Casa, Móveis e Decoração","Cozinha"
"252393","Casa, Móveis e Decoração","Cozinha"
