"item_id","item","unidades_30d","vertical","agg1_ml","agg2_ml","agg3_ml","domain_id"
"4091573461","Luvas Descartáveis Vinil Sem Pó Hipoalergênicas Talge M 100 Unidades Transparente","207","HEALTH","HEALTH GOODS","HEALTH PROFESSIONAL","HEALTH PROFESSIONAL CONSUMABLES","MLB-DISPOSABLE_GLOVES"
"2715874061","Sabonete Líquido De Glicerina Da Cabeça Aos Pés Com Johnson's Baby","206","CPG","CPG PERSONAL CARE","PERSONAL CARE ESSENTIALS","SOAP","MLB-LIQUID_HAND_AND_BODY_SOAPS"
"3713116412","Camiseta Lisa Básica 100% Algodão Fio 30.1 Unissex","206","FASHION","APPAREL","CLOTHING","SHIRTS","MLB-T_SHIRTS"
"1712430752","Calça Brim Preta Uniforme Profissional Envio Imediato","205","FASHION","APPAREL","CLOTHING","PANTS & OTHERS","MLB-WORK_PANTS"
"3534116197","Dove Sabonete Em Barra 90g 6 Unidades","203","CPG","CPG PERSONAL CARE","PERSONAL CARE ESSENTIALS","SOAP","MLB-BAR_SOAPS"
"3896678839","Kit 3 Bermuda Masculina Importada Seda  Secagem Rápida","203","FASHION","APPAREL","CLOTHING","SPORTSWEAR","MLB-SPORT_SHORTS"
"3051205914","Absorvente Adultcare Unissex Com 20 Absorventes","202","CPG","CPG PERSONAL CARE","PERSONAL CARE ESSENTIALS","FEMENINE CARE","MLB-SANITARY_PADS"
"5092971698","Balão Bexiga Liso Festa Decoração 9 Polegadas 50 Unidades","200","T & B","PARTY","PARTY DECORATION","BALOONS & ACESSORIES","MLB-BALLOONS"
"6476719678","Papel Higiênico Folha Tripla Mimmo 12 Rolos - 20 Metros","200","CPG","CPG HOME CARE","TOILET PAPERS & NAPKINS","TOILET PAPERS & NAPKINS","MLB-TOILET_PAPERS"
"3645780645","Fonte Chaveada 12v 10a 120w P/ Cftv Fita Led Som Automotivo","200","HOME ELECTRONICS","AUDIO & GENERAL ELECTRONICS","ELECTRONIC, TOOLS & COMPONENTS","ELECTRONIC COMPONENTS","MLB-EMBEDDED_SWITCH_MODE_POWER_SUPPLIES"
"4065377555","Porta Retrato Polaroid Acrílico Magnético 9x7 Kit C/05 Transparente Polaroid","200","FURNISHING & HOUSEWARE","DECOR","MIRRORS & DECORATIVE ART","MIRRORS & DECORATIVE ART","MLB-PICTURE_FRAMES"
"4539935234","Par Aliança Namoro Compromisso Prata Fina Delicada + Anel","200","FASHION","APPAREL ACCESSORIES","OTHER APPAREL ACCESSORIES","OTHER APPAREL ACCESSORIES","MLB-WEDDING_BANDS"
"6585509122","Pen Drive 64gb Mini Usb 2.0 Chaveiro Metalico Resistente Alta Velocidade Seguro Capacidade Ótima De Armazenamento Pc Notebook Contaty Cor Prateado","200","TECHNOLOGY","IT PERIPHERALS, PARTS & ACCESSORIES","STORAGE","PEN DRIVES","MLB-PENDRIVES"
"2670077298","Sabonete Em Barra Odor De Rosas 90g Phebo","198","CPG","CPG PERSONAL CARE","PERSONAL CARE ESSENTIALS","SOAP","MLB-BAR_SOAPS"
"4870367866","Protetor Longo Plenitud Femme Para Escapes De Urina 14 Un","197","CPG","CPG PERSONAL CARE","PERSONAL CARE ESSENTIALS","FEMENINE CARE","MLB-PANTY_LINERS"
"4430156311","Hot Wheels® Fast & Furious 7 Cm, Colecionável. Hot Wheels Fast & Furious Multicolor","196","T & B","TOYS AND GAMES","TOY VEHICLES","NON REMOTE CONTROL VEHICLES","MLB-NON_REMOTE_CONTROL_TOY_VEHICLES"
"2098890123","Par Aliança Prata Fina Diamantada De Compromisso + Solitário","196","FASHION","APPAREL ACCESSORIES","OTHER APPAREL ACCESSORIES","OTHER APPAREL ACCESSORIES","MLB-WEDDING_BANDS"
"4184337682","Chip Tim Pré 5g+4g Ativa No Ddd Que Estiver 11 Ao 99","195","TECHNOLOGY","SMARTPHONES & TABLETS","SMARTPHONES PARTS & ACCESSORIES","SMARTPHONES ACCESSORIES","MLB-SIM_CARDS"
"5889855272","Cabo Adaptador Conversor Hdmi Vga Tv Pc Xbox360 Notebook Monitor Projetor Full Hd Áudio E Video Shengke","192","HOME ELECTRONICS","AUDIO & GENERAL ELECTRONICS","AUDIO ACCESSORIES","AUDIO & VIDEO CABLES & ADAPTERS","MLB-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS"
"3967950509","Fralda Descartável Turma Da Mônica Baby Recém-nascido Rn Pacote 36 Unidades Sem Gênero","191","CPG","CPG PERSONAL CARE","BABY DIAPERS","BABY DIAPERS","MLB-DISPOSABLE_BABY_DIAPERS"
"5323487140","Luva De Látex Descartável Inoven Branca Com Pó Tamanho M Caixa 100 Unid Branco","190","HEALTH","HEALTH GOODS","HEALTH PROFESSIONAL","HEALTH PROFESSIONAL CONSUMABLES","MLB-DISPOSABLE_GLOVES"
"4759354096","Sabonete Phebo Vegetal Toque De Lavanda 90g","190","CPG","CPG PERSONAL CARE","PERSONAL CARE ESSENTIALS","SOAP","MLB-BAR_SOAPS"
"4214420731","Kit 2 Calças Jeans Masculina Skinny Com Lycra Elastano","190","FASHION","APPAREL","CLOTHING","PANTS & OTHERS","MLB-PANTS"
"4175956887","Kit 100 Saquinho Organza 7x9 Saco Tule Premium Brinde Festa","190","T & B","PARTY","PARTY DECORATION","PARTY SUPPLIES","MLB-PARTY_SUPPLIES"
"4085597457","Camiseta Light T-shirt Insider Masculino","188","FASHION","APPAREL","CLOTHING","SHIRTS","MLB-T_SHIRTS"
"4465154033","Calça Balão Jeans Masculina Grafite Algodão Baggy Boca Larga","188","FASHION","APPAREL","CLOTHING","PANTS & OTHERS","MLB-PANTS"
"3597479075","Camisa Gola Polo Feminina Básica Algodão Social Uniforme","188","FASHION","APPAREL","CLOTHING","SHIRTS","MLB-T_SHIRTS"
"4077829432","Câmera De Vídeo Wi-fi Intelbras Im3 C Microsd 32gb Branco","187","CONSTRUCTION & INDUSTRY","SECURITY","CAMERAS, MONITORS & KITS","CAMERAS, MONITORS & KITS","MLB-SURVEILLANCE_CAMERAS"
"5673893606","Papel Higiênico Carrefour Papel Higienico Folha Dupla 30 M De 24 Un","187","CPG","CPG HOME CARE","TOILET PAPERS & NAPKINS","TOILET PAPERS & NAPKINS","MLB-TOILET_PAPERS"
"4277171251","Cabo Flexivel 2,5mm Rolo Com 100 Metros 750v Fio Unipolar","186","CONSTRUCTION & INDUSTRY","CONSTRUCTION","ELECTRICAL","CABLES & LAMP HOLDERS","MLB-ELECTRICAL_CABLES"
"3800780181","Cabo Hdmi 3m Gold Ultra High Speed 4k 120hz Blindado Full Hd 3d Premium Marqs Home Compatível Com Ps5 Tv Smart Projetor Pc","186","HOME ELECTRONICS","AUDIO & GENERAL ELECTRONICS","AUDIO ACCESSORIES","AUDIO & VIDEO CABLES & ADAPTERS","MLB-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS"
"4083251613","Balança Digital De Precisão 10kg Davely Cook Cozinha Para Uso Domestico E Profissional Fitness Ideal Para Dietas Treinos Alimentos Confeitaria Nutrição Branco 10 Kg","186","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","KITCHEN HOME","PREP, GADGETS AND ACC","MLB-COOKING_SCALES"
"3784015413","Transformando Suor Em Ouro, De Bernardinho. Editora Sextante, Capa Mole, Edição 2006 Em Português, 2019","185","ENTERTAINMENT","BOOKS AND OTHERS","BOOKS","BOOKS","MLB-BOOKS"
"4443816601","Biscoito Lotus Biscoff 250g","185","CPG","FOODS","COOKIES & SNACKS","COOKIES","MLB-COOKIES"
"2751809225","Nivea Luminous 630® Sérum Avançado Antimarcas Escurecidas 30ml, Reduz Marcas, Uniformiza A Pele, Ácido Hialurônico, Pele Radiante Todo Tipo De Pele Dia/noite","184","BEAUTY","BEAUTY PERSONAL CARE","FACIAL CARE","FACIAL CARE","MLB-FACIAL_SKIN_CARE_PRODUCTS"
"5818262074","Fecho De Porta Pega Ladrão Cromado Trifor Metal (unidade) Prateado","184","CONSTRUCTION & INDUSTRY","CONSTRUCTION","DOOR, WINDOW & FENCES","HARDWARE","MLB-DOOR_AND_WINDOW_LATCHES"
"5067374120","Suporte Ajustável Hytalux Notebook Macbook 11'' A 17'' Alumínio Dobrável Cinza-escuro","183","TECHNOLOGY","IT PERIPHERALS, PARTS & ACCESSORIES","PERIPHERALS ACCESSORIES","NOTEBOOK ACCESSORIES","MLB-LAPTOP_STANDS"
"681926545","Par De Alianças Ouro 18k Banhada Casamento Tungstênio 4mm","183","FASHION","APPAREL ACCESSORIES","OTHER APPAREL ACCESSORIES","OTHER APPAREL ACCESSORIES","MLB-WEDDING_BANDS"
"4141752129","100un Luva De Látex Sem Pó Pp P M G Descartável Branca Medix","183","HEALTH","HEALTH GOODS","HEALTH PROFESSIONAL","HEALTH PROFESSIONAL CONSUMABLES","MLB-DISPOSABLE_GLOVES"
"4136027339","Carregador Compativel Com iPhone 8 X Xr 11 12 13 14 Pro Max Turbo Fonte Tipo C Boyu Cell Branco","182","TECHNOLOGY","SMARTPHONES & TABLETS","SMARTPHONES PARTS & ACCESSORIES","SMARTPHONES DEVICE CHARGERS","MLB-MOBILE_DEVICE_CHARGERS"
"3895467255","Short Feminino Alfaiataria Moda Verão Blogueira Cinto Chique","181","FASHION","APPAREL","CLOTHING","PANTS & OTHERS","MLB-SHORTS"
"5294023434","Aparelho De Depilar Gillette Venus Pele Sensível Com Aloe Vera, 1 Unidade","180","CPG","CPG PERSONAL CARE","CPG BODY CARE","DEPILATORY","MLB-DISPOSABLE_AND_REFILLABLE_RAZORS"
"3512761373","Capa Colchão Impermeável Solteiro Resistente Varias Medidas","180","FURNISHING & HOUSEWARE","TEXTILES","BEDROOM TEXTILES","MATTRESSES & SOMMIER COVERS","MLB-MATTRESS_COVERS"
"3339039956","Fralda Pom Pom Proteção De Mãe Xg Com 38 Unidades Sem Gênero","179","CPG","CPG PERSONAL CARE","BABY DIAPERS","BABY DIAPERS","MLB-DISPOSABLE_BABY_DIAPERS"
"4472531211","Fonte Carregador Para Macbook Air Magsafe2 A1436 A1465 Branc Branco","178","TECHNOLOGY","IT PERIPHERALS, PARTS & ACCESSORIES","PERIPHERALS ACCESSORIES","NOTEBOOK ACCESSORIES","MLB-LAPTOP_CHARGERS"
"5093344968","Coloração Sem Amônia Loreal Tinta Inoa 60ml - Todas As Cores","178","BEAUTY","BEAUTY PROFESSIONAL","BEAUTY SALOON","HAIR PROFESSIONAL","MLB-HAIR_AND_FACE_DYES_AND_BLEACHES"
"3966230605","Nivea Men Desodorante Antitranspirante Aerossol Active Dry Impact 200ml, Proteção 72h, Contra Suor E Mau Odor, Dupla Proteção, Antibacteriano","177","CPG","CPG PERSONAL CARE","PERSONAL CARE ESSENTIALS","DEODORANTS","MLB-DEODORANTS"
"5439536044","Touca Descartável Tnt Branca Talge C/ 100 Unidades Cor Branco","176","BEAUTY","BEAUTY PROFESSIONAL","BEAUTY SALOON","SALOON SUPPLIES","MLB-HAIRDRESSING_CAPS"
"5370772462","Dove Sérum Hidratante Corporal Niacinamida + Uniformizador 380 Ml Suave","176","BEAUTY","BEAUTY PERSONAL CARE","BODY CARE","BODY CARE","MLB-BODY_SKIN_CARE_PRODUCTS"
"5391883438","Epsilon Refletor Canhão Led Rgb Luzes Festas + Controle 127/220v","176","CONSTRUCTION & INDUSTRY","LIGHTING","OTHER HOME LIGHTING","OTHER HOME LIGHTING","MLB-LED_STAGE_LIGHTS"
"4031623717","Calça Tática Masculina Militares Cargo À Prova Dágua","176","FASHION","APPAREL","CLOTHING","PANTS & OTHERS","MLB-TACTICAL_PANTS"
"4270569761","Kit 2x Pen Drive Mini 64gb Chaveiro Usb Resistente Alta Velocidade Seguro Rápido Metal Cor Prateado Compatível Desktop Pc Notebook Som Automotivo Wmix Eletrônicos Liso","175","TECHNOLOGY","IT PERIPHERALS, PARTS & ACCESSORIES","STORAGE","PEN DRIVES","MLB-PENDRIVES"
"6416624284","Fones De Ouvido Bluetooth Sem Fio C/ Espelho Impermeável S20 Preto","174","TECHNOLOGY","WEARABLES","HEADPHONES","HEADPHONES","MLB-HEADPHONES"
"4073478447","Pochete De Cintura Esportiva  Fitness Corrida Slim Celular Preto","174","FASHION","APPAREL ACCESSORIES","BAG & BACKPACK","OTHER BAG&BACKPACK","MLB-FANNY_PACKS"
"1842518753","Jaleco Longo Manga Curta - Azul Ou Branco - 3 Bolsos Avental","173","FASHION","APPAREL","KIDS APPAREL","KIDS APPAREL","MLB-SCHOOL_SMOCKS"
"2670000695","Sabonete Glicerina Bebe 90g Granado","173","CPG","CPG PERSONAL CARE","PERSONAL CARE ESSENTIALS","SOAP","MLB-BAR_SOAPS"
"4289807485","Kit 2 Short Alfaiataria Feminino Cintura Alta Envio Imediato","172","FASHION","APPAREL","CLOTHING","PANTS & OTHERS","MLB-SHORTS"
"3868510839","Saco De Lixo 100 Litros Uso Pesado Bem Reforçado Grosso Cor Preto Verdecasa Boca Larga 100l","172","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","CLEANING & LAUNDRY","HOME CLEANING","MLB-WASTE_BASKETS"
"5715258316","Barbie Vestido Rosa Party Unboxed Grwm Doll Pink Jfy67 Mattel","171","T & B","TOYS AND GAMES","DOLLS","DOLLS","MLB-DOLLS"
"4653645543","Figurinhas Da Copa Do Mundo","171","ENTERTAINMENT","BOOKS AND OTHERS","BOOKS","ALBUMS AND STICKERS","MLB-COLLECTIBLE_ALBUM_STICKERS"
"3436611589","Suporte Mouse Pad Ergonômico Com Apoio De Punho Super Macio Preto","171","TECHNOLOGY","IT PERIPHERALS, PARTS & ACCESSORIES","PC PERIPHERALS","MOUSE PADS","MLB-MOUSE_PADS"
"1689621899","Toalha Gelada Refrescante Esportiva Crossfit Academia","171","FURNISHING & HOUSEWARE","TEXTILES","BATHROOM TEXTILES","TOWELS & TOILET RUGS","MLB-FACIAL_TOWELS"
"4364569625","Kit De Corações Chaveiros, Decorações E Arranjos De Flores","170","T & B","PARTY","SOUVENIRS","SOUVENIRS","MLB-SOUVENIRS"
"5380735328","Conjunto Feminino Social Calça Pantalona E Blusa Soltinha","169","FASHION","APPAREL","CLOTHING","PANTS & OTHERS","MLB-PANTS"
"2750695091","Huggies Fralda Descartável Premium Natural Care Rn 34 Unidades Sem Gênero","169","CPG","CPG PERSONAL CARE","BABY DIAPERS","BABY DIAPERS","MLB-DISPOSABLE_BABY_DIAPERS"
"4268115435","Blusa Suplex Feminina Decote Quadrado Básica Premium","169","FASHION","APPAREL","CLOTHING","SWEATERS AND CARDIGANS","MLB-BLOUSES"
"5926127538","Kit 3 Regata Modelo Americano Canelada Premium","168","FASHION","APPAREL","CLOTHING","SHIRTS","MLB-T_SHIRTS"
"4040496855","Fone De Ouvido Headset Office Usb Microfone Reunião Empresa Call Computador Telefone Pc Notebook Microfone Para Reunião Home Office Jogos Trabalho Empresa Marca Voreon Preto","168","TECHNOLOGY","WEARABLES","HEADPHONES","HEADPHONES","MLB-HEADPHONES"
"4850835356","Compressor De Ar Digital Pneu Calibrador Portátil Para Carro Moto Bike Sem Fio Mini Bomba De Ar Elétrico Tela Digital Led Preto 127/220v 60 Hz Monofásica","168","CONSTRUCTION & INDUSTRY","TOOLS","POWER TOOLS","COMPRESSORS","MLB-AIR_COMPRESSORS"
"6158674768","Jogo De Faca Garfo Colher De Mesa Usado Em Cozinhas Dourado Dourado","168","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","TABLETOP","FLATWARE","MLB-FLATWARE_KITS"
"3709886219","Par De Alianças Em 6mm Noivado Casamento Banhada Ouro 18k","166","FASHION","APPAREL ACCESSORIES","OTHER APPAREL ACCESSORIES","OTHER APPAREL ACCESSORIES","MLB-WEDDING_BANDS"
"4196788911","Sensor De Presença Teto Qualitronix Fotocélula 12m Bivolt Qa20m","166","CONSTRUCTION & INDUSTRY","SECURITY","ALARMS & SENSORS","ALARMS & SENSORS","MLB-HOME_ALARMS_AND_SENSORS"
"4447206435","Luvas Nitrilicas Talge Cor Preto Tamanho M Com 100 Unidades","165","HEALTH","HEALTH GOODS","HEALTH PROFESSIONAL","HEALTH PROFESSIONAL CONSUMABLES","MLB-DISPOSABLE_GLOVES"
"4228627923","Smartphone Motorola Moto G06 - 128gb 12gb (4gb Ram + 8gb Ram Boost) E Camera 50mp Com Ai Bateria De 5200 Mah Tela 6.9 - Azul Marinho","165","TECHNOLOGY","SMARTPHONES & TABLETS","SMARTPHONES","SMARTPHONES","MLB-CELLPHONES"
"4470561519","Camiseta Oversized Personalizada Sua Arte Logo 100% Algodão","164","FASHION","APPAREL","CLOTHING","SHIRTS","MLB-T_SHIRTS"
"5744687918","Fita Led Rgb 5050 Rolo 5m + Controle + Fonte 127/220v","164","CONSTRUCTION & INDUSTRY","LIGHTING","BULBS & LED STRIPS","BULBS & LED STRIPS","MLB-LED_STRIPS"
"4236058233","Capa Capinha Anti Impacto + Pelicula Para Samsung A17 Transparente Lisa","163","TECHNOLOGY","SMARTPHONES & TABLETS","SMARTPHONES PARTS & ACCESSORIES","SMARTPHONES & TABLETS CASES & COVERS","MLB-CELLPHONE_CASES_AND_COVERS"
"6456302418","Filamento Impressora 3d Masterprint Petg 1.75mm 1kg Preto","163","TECHNOLOGY","IT APPLIANCES","PRINTERS PARTS & ACCESSORIES","PRINTERS 3D ACCESSORIES","MLB-3D_PRINTER_FILAMENTS"
"6315779676","Papinha Orgânica 100g Papapá - Manga","162","CPG","FOODS","INFANTS & BABIES","FOOD SUPPLEMENT","MLB-BABY_FOODS"
"1360115270","Bota Botina De Segurança C/ Elástico Couro Pedreiro Bico Pvc","162","CONSTRUCTION & INDUSTRY","INDUSTRY","SAFETY EQUIPMENT","SAFETY EQUIPMENT","MLB-SAFETY_FOOTWEAR"
"5333427258","Calça Sarja Masculina Bolso Faca E Embutido Esporte Fino","162","FASHION","APPAREL","CLOTHING","PANTS & OTHERS","MLB-PANTS"
"3933646154","Lâmpada Inteligente Ekaza Ekhm-t609 Rgb A60 9w+3rgb Smart Alexa E Google Home 127/220v","162","CONSTRUCTION & INDUSTRY","LIGHTING","BULBS & LED STRIPS","BULBS & LED STRIPS","MLB-LIGHT_BULBS"
"4265391365","Capa Capinha Anti Impacto + Película 3d Para Moto G06 Transparente G06","161","TECHNOLOGY","SMARTPHONES & TABLETS","SMARTPHONES PARTS & ACCESSORIES","SMARTPHONES & TABLETS CASES & COVERS","MLB-CELLPHONE_CASES_AND_COVERS"
"4473436891","Mini Livro Colorir Goods 42 Folhas Infantil Chaveiro","161","CONSTRUCTION & INDUSTRY","STATIONERY","OFFICE & SCHOOL SUPPLIES","NOTEBOOOKS & PLANNERS","MLB-NOTEBOOKS_AND_WRITING_PADS"
"3368205233","Papel Higiênico Gopaper Rolão Folha Simples 300m 8 Rolos","161","CPG","CPG HOME CARE","TOILET PAPERS & NAPKINS","TOILET PAPERS & NAPKINS","MLB-TOILET_PAPERS"
"5575541608","Conjunto Academia Feminino Top Calça Respirável Legging Leve","161","FASHION","APPAREL","CLOTHING","SPORTSWEAR","MLB-SPORTSWEAR_SETS"
"4019842131","Caixa Som Bluetooth Tws Grave Potente Portátil Com Radio 15h","161","HOME ELECTRONICS","AUDIO & GENERAL ELECTRONICS","AUDIO","AUDIO DEVICES","MLB-SPEAKERS"
"2190377004","Pijama Cirúrgico Feminino Scrub Hospitalar - Unissex Atacado","160","CONSTRUCTION & INDUSTRY","INDUSTRY","UNIFORMS","UNIFORMS","MLB-WORK_SCRUBS"
"2717412757","Calça Em Oxford Uniforme Açougue Cozinha Limpeza Com Bolsos","160","FASHION","APPAREL","CLOTHING","PANTS & OTHERS","MLB-WORK_PANTS"
"4480650675","Par Aliança De Namoro Prata Delicada Fina 4mm + Solitário","160","FASHION","APPAREL ACCESSORIES","OTHER APPAREL ACCESSORIES","OTHER APPAREL ACCESSORIES","MLB-WEDDING_BANDS"
"3963270299","Polo Sem Botao Masculina Minimalista Com Tecido Texturizado","160","FASHION","APPAREL","CLOTHING","SHIRTS","MLB-T_SHIRTS"
"5919355908","Tênis New Balance 9060 Sea Salt Unissex","160","FASHION","FOOTWEAR","SNEAKERS","CASUAL LIFESTYLE","MLB-SNEAKERS"
"5518927450","Kit 4 Bermuda Masculina Short Moletom Leve Caminhada Atacado","159","FASHION","APPAREL","CLOTHING","PANTS & OTHERS","MLB-SHORTS"
"4515672567","Smartphone Motorola Moto G06 - 128gb 12gb (4gb Ram + 8gb Ram Boost) E Camera 50mp Com Ai Bateria De 5200 Mah Tela 6.9 Verde","159","TECHNOLOGY","SMARTPHONES & TABLETS","SMARTPHONES","SMARTPHONES","MLB-CELLPHONES"
"3956722401","Nivea Men Desodorante Antitranspirante Aerossol Black & White Invisible Fresh 150ml, Proteção 72h, Contra Suor E Odor, Antibacteriano, Anti-manchas Fresca","158","CPG","CPG PERSONAL CARE","PERSONAL CARE ESSENTIALS","DEODORANTS","MLB-DEODORANTS"
"2669968472","Sabonete Em Barra Alfazema Provençal 100g Phebo","158","CPG","CPG PERSONAL CARE","PERSONAL CARE ESSENTIALS","SOAP","MLB-BAR_SOAPS"
"3319797831","Kit 8 Pilhas Recarregáveis + Carregador Rápido Bivolt Aa/aaa","158","HOME ELECTRONICS","AUDIO & GENERAL ELECTRONICS","ELECTRONIC, TOOLS & COMPONENTS","ELECTRONIC COMPONENTS","MLB-BATTERY_AND_CELL_BATTERIES_CHARGERS"
"3770763362","Camiseta Personalizada Pintor Logomarca Uniforme Empresa","158","FASHION","APPAREL","CLOTHING","SHIRTS","MLB-T_SHIRTS"
"5991530812","Câmera Segurança Wifi Ip Lente Dupla 2x 3mp Externa 360° A Prova Dágua Cor Cinza","157","CONSTRUCTION & INDUSTRY","SECURITY","CAMERAS, MONITORS & KITS","CAMERAS, MONITORS & KITS","MLB-SURVEILLANCE_CAMERAS"
"6258780200","Rodízio Kit 5 Rodinhas P/ Cadeira Escritório Gamer Consultório Silicone Antirisco Antiruído Nylon Luvinco Preto","157","FURNISHING & HOUSEWARE","FURNITURE","FURNITURE SPARE PARTS & ACC","FURNITURE SPARE PARTS & ACC","MLB-TROLLEY_AND_FURNITURE_WHEELS"
"4012934403","Compressor De Ar Portátil B&g Usb-c Sem Fio Preto Para Carro Bike Moto 35l 150psi 127/220v Monofásica","157","CONSTRUCTION & INDUSTRY","TOOLS","POWER TOOLS","COMPRESSORS","MLB-AIR_COMPRESSORS"
"3790915517","Suporte Tv Fixo Universal 10'' A 100'' Polegadas Para Todas As Marcas - Parosflux Preto","156","HOME ELECTRONICS","TELEVISIONS & STREAMING DEVICES","TELEVISIONS ACCESSORIES","TELEVISIONS ACCESSORIES","MLB-TV_AND_MONITOR_STANDS_AND_WALL_HANGERS"
"5633659126","Rexona Men Antitranspirante Aerossol Sem Perfume 150 Ml","156","CPG","CPG PERSONAL CARE","PERSONAL CARE ESSENTIALS","DEODORANTS","MLB-DEODORANTS"
"4309506661","Macaquinho Academia Fitness Academia Canelado Frente Lisa","156","FASHION","APPAREL","BASICS","LINGERIE PANTIES","MLB-BODYSUITS_AND_CATSUITS"
"5839903398","Protetor Solar Bastão Antioleosidade Fps50 Sallve 15g","156","BEAUTY","BEAUTY PERSONAL CARE","SOLAR CARE","BODY SOLAR CARE","MLB-SUNSCREENS"
"3855998697","Kit 100 Frascos Plástico Pet 30ml Com Tampa Flip Top","155","CONSTRUCTION & INDUSTRY","INDUSTRY","PACKAGING","PACKAGING","MLB-PACKAGING_CONTAINERS"
"4129453827","Camisa Slim Fit Masculina Manga Longa Algodão Egípcio 12 Cor","154","FASHION","APPAREL","CLOTHING","SHIRTS","MLB-SHIRTS"
"4627323153","Kit 140 Figurinhas Do Álbum Copa Do Mundo 2026- 20 Envelopes","153","ENTERTAINMENT","BOOKS AND OTHERS","BOOKS","BOOKS","MLB-BOOKS"
"5385116980","Válvula Americana De Inox 3 1/2 + Cestinha Pia Cozinha Cuba Valvula Ralo De Pia Cozinha Brilhante","153","CONSTRUCTION & INDUSTRY","CONSTRUCTION","BATHROOM & KITCHEN CONSTRUCTION","SINKS","MLB-KITCHEN_SINKS"
"5766050984","Percarbonato De Sódio 100% Puro 1kg Tira Manchas Roupas","152","CPG","FOODS","GROCERIES","BAKERY","MLB-SODIUM_BICARBONATE"
"2222397098","Daily T-shirt Insider","152","FASHION","APPAREL","CLOTHING","SHIRTS","MLB-T_SHIRTS"
"5265791338","800mlgarrafa Térmica Água Squeeze Inox Academiaquente E Frio","152","SPORTS","MOUNTAIN & OUTDOORS","CAMPING","GEAR & EQUIPMENT","MLB-THERMOSES"
"6194211838","Camiseta Feminina Algodão Premium Blusa Básica Fio 30.1 Lisa","151","FASHION","APPAREL","CLOTHING","SHIRTS","MLB-T_SHIRTS"
"6028376916","Calça Jeans Masculina Skinny Lycra Premium","151","FASHION","APPAREL","CLOTHING","PANTS & OTHERS","MLB-PANTS"
"4347217059","Cadeado Digital Leitor Biométrico Papaiz Cf30 15 Usuários Cor Prateado","151","CONSTRUCTION & INDUSTRY","SECURITY","PADLOCKS","PADLOCKS","MLB-PADLOCKS"
"6477707290","Spot Led Boho Luminaria Sobrepor E27 Ip20 Cobre Brilho Cod: 345124409 Avant 127/220v","151","CONSTRUCTION & INDUSTRY","LIGHTING","WALL & CEILING LIGHTS","WALL & CEILING LIGHTS","MLB-FLOOR_CEILING_AND_WALL_LIGHTS"
"5476914854","Chapeu Natanzinho Original Caminhoneiro Cata Ovo Aba Mole Preto Un Lisa","150","FASHION","APPAREL ACCESSORIES","HATS","HATS","MLB-HATS_AND_CAPS"
"3458286403","10 Conchas Perolada Festa Sereia Fundo Mar Moana Festa","150","T & B","PARTY","PARTY DECORATION","PARTY SUPPLIES","MLB-PARTY_SUPPLIES"
"6250838576","Kit 2 Tijolos De Vidro 19x19 Bloco Incolor Transparente","150","CONSTRUCTION & INDUSTRY","CONSTRUCTION","FLOORING & COATING","GLASS BLOCKS","MLB-GLASS_BLOCKS"
"4338558866","Luminaria Led Abajur Lua Cheia 3d Decoração Luz Noturna 12cm Luz Amarela Branco","150","CONSTRUCTION & INDUSTRY","LIGHTING","TABLE & DESK LAMPS","TABLE & DESK LAMPS","MLB-TABLE_AND_DESK_LAMPS"
"4416064415","Caneta Laser Verde Forte Longo Alcance Pointer Para Reuniões Estudos Apresentações Com 5 Ponteiras De Efeitos Marca Ex Decor Green","150","HOME ELECTRONICS","AUDIO & GENERAL ELECTRONICS","OTHER ELECTRONICS","LASER POINTERS","MLB-LASER_POINTERS"
